Timestamp_cmd,imu_cmd,roll_delta,pitch_delta,yaw_delta
2023-03-10 23:48:06:386,0,1.69192,-8.86899,90.6902
2023-03-10 23:48:06:394,0,1.67463,-8.87486,90.6931
2023-03-10 23:48:06:404,0,1.65683,-8.88534,90.7044
2023-03-10 23:48:06:414,0,1.64105,-8.89042,90.7244
2023-03-10 23:48:06:424,0,1.63527,-8.89309,90.7438
2023-03-10 23:48:06:434,0,1.63305,-8.89373,90.7694
2023-03-10 23:48:06:444,0,1.63163,-8.89312,90.7962
2023-03-10 23:48:06:454,0,1.63542,-8.89188,90.8244
2023-03-10 23:48:06:464,0,1.64137,-8.89072,90.8508
2023-03-10 23:48:06:474,0,1.6441,-8.89431,90.8794
2023-03-10 23:48:06:484,0,1.6474,-8.89755,90.9072
2023-03-10 23:48:06:494,0,1.64904,-8.90594,90.9336
2023-03-10 23:48:06:504,0,1.65161,-8.91333,90.9599
2023-03-10 23:48:06:514,0,1.65419,-8.92384,90.9816
2023-03-10 23:48:06:524,0,1.65781,-8.93465,91.0023
2023-03-10 23:48:06:534,0,1.66548,-8.93982,91.021
2023-03-10 23:48:06:544,0,1.67631,-8.94494,91.0347
2023-03-10 23:48:06:554,0,1.68294,-8.9495,91.0524
2023-03-10 23:48:06:564,0,1.69147,-8.95279,91.0663
2023-03-10 23:48:06:574,0,1.69869,-8.95655,91.0783
2023-03-10 23:48:06:584,0,1.70279,-8.96026,91.0919
2023-03-10 23:48:06:594,0,1.70482,-8.96285,91.1006
2023-03-10 23:48:06:604,0,1.70393,-8.96546,91.1048
2023-03-10 23:48:06:614,0,1.69919,-8.96509,91.1077
2023-03-10 23:48:06:624,0,1.69025,-8.96401,91.1074
2023-03-10 23:48:06:634,0,1.68301,-8.96125,91.108
2023-03-10 23:48:06:644,0,1.66926,-8.96129,91.1067
2023-03-10 23:48:06:654,0,1.65789,-8.96418,91.1077
2023-03-10 23:48:06:664,0,1.64223,-8.96796,91.1099
2023-03-10 23:48:06:674,0,1.62325,-8.97036,91.1186
2023-03-10 23:48:06:684,0,1.60631,-8.9722,91.1279
2023-03-10 23:48:06:694,0,1.58903,-8.97265,91.1382
2023-03-10 23:48:06:704,0,1.57416,-8.9724,91.1515
2023-03-10 23:48:06:714,0,1.55918,-8.97836,91.1677
2023-03-10 23:48:06:724,0,1.54297,-8.98667,91.1817
2023-03-10 23:48:06:734,0,1.5297,-8.99208,91.1972
2023-03-10 23:48:06:744,0,1.51613,-8.9977,91.2058
2023-03-10 23:48:06:754,0,1.50562,-9.00554,91.216
2023-03-10 23:48:06:764,0,1.49626,-9.0115,91.2235
2023-03-10 23:48:06:774,0,1.48092,-9.0179,91.231
2023-03-10 23:48:06:784,0,1.46836,-9.02284,91.2397
2023-03-10 23:48:06:794,0,1.45459,-9.02919,91.2523
2023-03-10 23:48:06:804,0,1.44165,-9.03461,91.2667
2023-03-10 23:48:06:814,0,1.42278,-9.03671,91.283
2023-03-10 23:48:06:824,0,1.40908,-9.03745,91.2945
2023-03-10 23:48:06:834,0,1.40087,-9.03296,91.3076
2023-03-10 23:48:06:844,0,1.39787,-9.0298,91.3139
2023-03-10 23:48:06:854,0,1.39412,-9.02383,91.3189
2023-03-10 23:48:06:864,0,1.38134,-9.02261,91.3212
2023-03-10 23:48:06:874,0,1.36617,-9.01886,91.3184
2023-03-10 23:48:06:884,0,1.34351,-9.01564,91.3134
2023-03-10 23:48:06:894,0,1.32188,-9.0104,91.3013
2023-03-10 23:48:06:904,0,1.3042,-8.99908,91.2841
2023-03-10 23:48:06:914,0,1.28722,-8.9829,91.2619
2023-03-10 23:48:06:924,0,1.27108,-8.96604,91.2347
2023-03-10 23:48:06:934,0,1.2571,-8.94685,91.2013
2023-03-10 23:48:06:944,0,1.24503,-8.92673,91.1628
2023-03-10 23:48:06:954,0,1.23109,-8.9057,91.1184
2023-03-10 23:48:06:964,0,1.21117,-8.88526,91.0744
2023-03-10 23:48:06:974,0,1.18663,-8.85965,91.0263
2023-03-10 23:48:06:984,0,1.15421,-8.83119,90.983
2023-03-10 23:48:06:994,0,1.11539,-8.80012,90.9436
2023-03-10 23:48:07:4,0,1.06893,-8.77813,90.9114
2023-03-10 23:48:07:14,0,1.01198,-8.75469,90.8851
2023-03-10 23:48:07:24,0,0.9419,-8.73727,90.8679
2023-03-10 23:48:07:34,0,0.86315,-8.72146,90.859
2023-03-10 23:48:07:44,0,0.777327,-8.70186,90.8586
2023-03-10 23:48:07:54,0,0.683991,-8.67952,90.86
2023-03-10 23:48:07:64,0,0.575504,-8.65703,90.8614
2023-03-10 23:48:07:74,0,0.454569,-8.63395,90.8703
2023-03-10 23:48:07:84,0,0.318405,-8.61509,90.8909
2023-03-10 23:48:07:94,0,0.167873,-8.60441,90.9222
2023-03-10 23:48:07:104,0,0.00532906,-8.59813,90.9601
2023-03-10 23:48:07:114,0,-0.169256,-8.58722,91.0024
2023-03-10 23:48:07:124,0,-0.341643,-8.5803,91.0398
2023-03-10 23:48:07:134,0,-0.511787,-8.56816,91.0785
2023-03-10 23:48:07:144,0,-0.66155,-8.55594,91.1151
2023-03-10 23:48:07:154,0,-0.794612,-8.54071,91.1455
2023-03-10 23:48:07:164,0,-0.911051,-8.52291,91.1746
2023-03-10 23:48:07:174,0,-1.01223,-8.50979,91.2
2023-03-10 23:48:07:184,0,-1.09529,-8.49635,91.2229
2023-03-10 23:48:07:194,0,-1.16806,-8.48177,91.245
2023-03-10 23:48:07:204,0,-1.23872,-8.47249,91.2667
2023-03-10 23:48:07:214,0,-1.3102,-8.4664,91.287
2023-03-10 23:48:07:224,0,-1.38312,-8.46267,91.3098
2023-03-10 23:48:07:234,0,-1.45842,-8.46293,91.3349
2023-03-10 23:48:07:244,0,-1.53346,-8.4663,91.3617
2023-03-10 23:48:07:254,0,-1.60879,-8.46822,91.3891
2023-03-10 23:48:07:264,0,-1.68421,-8.47275,91.4163
2023-03-10 23:48:07:274,0,-1.75392,-8.47966,91.4433
2023-03-10 23:48:07:284,0,-1.81566,-8.49364,91.4668
2023-03-10 23:48:07:294,0,-1.87221,-8.50581,91.4922
2023-03-10 23:48:07:304,0,-1.91303,-8.51647,91.5117
2023-03-10 23:48:07:314,0,-1.94267,-8.52681,91.5241
2023-03-10 23:48:07:324,0,-1.96446,-8.53258,91.5303
2023-03-10 23:48:07:334,0,-1.98454,-8.53548,91.5335
2023-03-10 23:48:07:344,0,-2.00043,-8.54086,91.5376
2023-03-10 23:48:07:354,0,-2.02647,-8.55068,91.5469
2023-03-10 23:48:07:364,0,-2.04575,-8.56201,91.5643
2023-03-10 23:48:07:374,0,-2.05815,-8.56855,91.5783
2023-03-10 23:48:07:384,0,-2.06482,-8.56879,91.5927
2023-03-10 23:48:07:394,0,-2.06469,-8.56093,91.6034
2023-03-10 23:48:07:404,0,-2.05841,-8.54652,91.6106
2023-03-10 23:48:07:414,0,-2.04336,-8.52817,91.6079
2023-03-10 23:48:07:424,0,-2.02208,-8.51239,91.602
2023-03-10 23:48:07:434,0,-2.00202,-8.4915,91.5978
2023-03-10 23:48:07:444,0,-1.97292,-8.47246,91.5967
2023-03-10 23:48:07:454,0,-1.94474,-8.45369,91.6018
2023-03-10 23:48:07:464,0,-1.9172,-8.43691,91.6134
2023-03-10 23:48:07:474,0,-1.88278,-8.42132,91.63
2023-03-10 23:48:07:484,0,-1.84838,-8.4042,91.6508
2023-03-10 23:48:07:494,0,-1.81464,-8.38376,91.6735
2023-03-10 23:48:07:504,0,-1.77703,-8.35951,91.691
2023-03-10 23:48:07:514,0,-1.74084,-8.33108,91.7053
2023-03-10 23:48:07:524,0,-1.70464,-8.30692,91.7144
2023-03-10 23:48:07:534,0,-1.67913,-8.28319,91.72
2023-03-10 23:48:07:544,0,-1.65978,-8.26454,91.7278
2023-03-10 23:48:07:554,0,-1.65064,-8.25013,91.7332
2023-03-10 23:48:07:564,0,-1.64184,-8.23622,91.7336
2023-03-10 23:48:07:574,0,-1.63423,-8.22588,91.7286
2023-03-10 23:48:07:584,0,-1.6353,-8.21572,91.7201
2023-03-10 23:48:07:594,0,-1.64343,-8.20203,91.7089
2023-03-10 23:48:07:604,0,-1.65721,-8.1933,91.6944
2023-03-10 23:48:07:614,0,-1.67395,-8.18441,91.6776
2023-03-10 23:48:07:624,0,-1.69188,-8.17531,91.6666
2023-03-10 23:48:07:634,0,-1.71427,-8.16716,91.6562
2023-03-10 23:48:07:644,0,-1.74085,-8.15763,91.6438
2023-03-10 23:48:07:654,0,-1.76748,-8.14503,91.6322
2023-03-10 23:48:07:664,0,-1.79881,-8.13229,91.6225
2023-03-10 23:48:07:674,0,-1.83306,-8.1153,91.6173
2023-03-10 23:48:07:684,0,-1.87747,-8.10206,91.6107
2023-03-10 23:48:07:694,0,-1.93061,-8.09057,91.612
2023-03-10 23:48:07:704,0,-1.99666,-8.0833,91.6136
2023-03-10 23:48:07:714,0,-2.07154,-8.08438,91.6246
2023-03-10 23:48:07:724,0,-2.14135,-8.0889,91.6418
2023-03-10 23:48:07:734,0,-2.21108,-8.1025,91.6661
2023-03-10 23:48:07:744,0,-2.27244,-8.12393,91.6936
2023-03-10 23:48:07:754,0,-2.32546,-8.14589,91.7277
2023-03-10 23:48:07:764,0,-2.36957,-8.16845,91.7613
2023-03-10 23:48:07:774,0,-2.41173,-8.18723,91.801
2023-03-10 23:48:07:784,0,-2.45444,-8.20932,91.8479
2023-03-10 23:48:07:794,0,-2.49607,-8.2317,91.9028
2023-03-10 23:48:07:804,0,-2.54428,-8.2568,91.9636
2023-03-10 23:48:07:814,0,-2.59975,-8.27916,92.0329
2023-03-10 23:48:07:824,0,-2.66227,-8.29273,92.1073
2023-03-10 23:48:07:834,0,-2.73526,-8.29561,92.1871
2023-03-10 23:48:07:844,0,-2.8234,-8.28815,92.2809
2023-03-10 23:48:07:854,0,-2.93186,-8.28013,92.3805
2023-03-10 23:48:07:864,0,-3.05944,-8.26327,92.4886
2023-03-10 23:48:07:874,0,-3.21394,-8.24831,92.6076
2023-03-10 23:48:07:884,0,-3.38333,-8.23717,92.7346
2023-03-10 23:48:07:894,0,-3.53547,-8.22537,92.8609
2023-03-10 23:48:07:904,0,-3.65509,-8.20697,92.9829
2023-03-10 23:48:07:914,0,-3.73765,-8.18131,93.101
2023-03-10 23:48:07:924,0,-3.80785,-8.15102,93.2095
2023-03-10 23:48:07:934,0,-3.87551,-8.11367,93.3086
2023-03-10 23:48:07:944,0,-3.95868,-8.06625,93.3888
2023-03-10 23:48:07:954,0,-4.05706,-8.01166,93.4515
2023-03-10 23:48:07:964,0,-4.16451,-7.96042,93.4991
2023-03-10 23:48:07:974,0,-4.26457,-7.91576,93.5338
2023-03-10 23:48:07:984,0,-4.35375,-7.88947,93.5547
2023-03-10 23:48:07:994,0,-4.42333,-7.88389,93.5675
2023-03-10 23:48:08:4,0,-4.47716,-7.8987,93.5738
2023-03-10 23:48:08:14,0,-4.52852,-7.92666,93.5748
2023-03-10 23:48:08:24,0,-4.57752,-7.94972,93.5581
2023-03-10 23:48:08:34,0,-4.61443,-7.97134,93.5333
2023-03-10 23:48:08:44,0,-4.64104,-7.9791,93.495
2023-03-10 23:48:08:54,0,-4.65178,-7.97848,93.4493
2023-03-10 23:48:08:64,0,-4.65351,-7.97119,93.4044
2023-03-10 23:48:08:74,0,-4.65745,-7.95689,93.367
2023-03-10 23:48:08:84,0,-4.66344,-7.94241,93.3382
2023-03-10 23:48:08:94,0,-4.67653,-7.9301,93.3224
2023-03-10 23:48:08:104,0,-4.6903,-7.91694,93.32
2023-03-10 23:48:08:114,0,-4.69732,-7.89959,93.3259
2023-03-10 23:48:08:124,0,-4.70346,-7.87653,93.337
2023-03-10 23:48:08:134,0,-4.70669,-7.85266,93.3532
2023-03-10 23:48:08:144,0,-4.70583,-7.82634,93.3698
2023-03-10 23:48:08:154,0,-4.70992,-7.79549,93.3868
2023-03-10 23:48:08:164,0,-4.71712,-7.76243,93.3994
2023-03-10 23:48:08:174,0,-4.7304,-7.7233,93.4071
2023-03-10 23:48:08:184,0,-4.74752,-7.68197,93.4093
2023-03-10 23:48:08:194,0,-4.76735,-7.64721,93.4113
2023-03-10 23:48:08:204,0,-4.78134,-7.62173,93.4138
2023-03-10 23:48:08:214,0,-4.78753,-7.60123,93.4122
2023-03-10 23:48:08:224,0,-4.78597,-7.58487,93.4105
2023-03-10 23:48:08:234,0,-4.78451,-7.57369,93.4058
2023-03-10 23:48:08:244,0,-4.77417,-7.57177,93.401
2023-03-10 23:48:08:254,0,-4.76169,-7.56977,93.3981
2023-03-10 23:48:08:264,0,-4.74985,-7.56666,93.392
2023-03-10 23:48:08:274,0,-4.73587,-7.56123,93.381
2023-03-10 23:48:08:284,0,-4.71392,-7.55617,93.3707
2023-03-10 23:48:08:294,0,-4.68932,-7.55761,93.3645
2023-03-10 23:48:08:304,0,-4.65864,-7.5604,93.3609
2023-03-10 23:48:08:314,0,-4.61839,-7.56722,93.3604
2023-03-10 23:48:08:324,0,-4.56849,-7.57344,93.3613
2023-03-10 23:48:08:334,0,-4.51535,-7.58148,93.3641
2023-03-10 23:48:08:344,0,-4.45436,-7.58662,93.3664
2023-03-10 23:48:08:354,0,-4.38947,-7.59012,93.3678
2023-03-10 23:48:08:364,0,-4.31801,-7.58878,93.3688
2023-03-10 23:48:08:374,0,-4.24188,-7.58702,93.367
2023-03-10 23:48:08:384,0,-4.15731,-7.58274,93.3655
2023-03-10 23:48:08:394,0,-4.07129,-7.58016,93.3614
2023-03-10 23:48:08:404,0,-3.98688,-7.57204,93.3486
2023-03-10 23:48:08:414,0,-3.90628,-7.56165,93.328
2023-03-10 23:48:08:424,0,-3.83493,-7.54824,93.302
2023-03-10 23:48:08:434,0,-3.77216,-7.54113,93.2779
2023-03-10 23:48:08:444,0,-3.72331,-7.5328,93.2495
2023-03-10 23:48:08:454,0,-3.68727,-7.52342,93.2201
2023-03-10 23:48:08:464,0,-3.66497,-7.51257,93.1887
2023-03-10 23:48:08:474,0,-3.65265,-7.49819,93.1559
2023-03-10 23:48:08:484,0,-3.65145,-7.48669,93.1271
2023-03-10 23:48:08:494,0,-3.65544,-7.4766,93.0938
2023-03-10 23:48:08:504,0,-3.66134,-7.47187,93.0676
2023-03-10 23:48:08:514,0,-3.66867,-7.46861,93.0404
2023-03-10 23:48:08:524,0,-3.67141,-7.47056,93.0119
2023-03-10 23:48:08:534,0,-3.66588,-7.47266,92.9813
2023-03-10 23:48:08:544,0,-3.6544,-7.47636,92.9536
2023-03-10 23:48:08:554,0,-3.64088,-7.48119,92.927
2023-03-10 23:48:08:564,0,-3.62653,-7.49093,92.899
2023-03-10 23:48:08:574,0,-3.6064,-7.50657,92.8744
2023-03-10 23:48:08:584,0,-3.5846,-7.52833,92.8516
2023-03-10 23:48:08:594,0,-3.55901,-7.55125,92.831
2023-03-10 23:48:08:604,0,-3.52865,-7.57,92.805
2023-03-10 23:48:08:614,0,-3.48965,-7.58833,92.7786
2023-03-10 23:48:08:624,0,-3.44475,-7.60414,92.7533
2023-03-10 23:48:08:634,0,-3.39933,-7.61886,92.7278
2023-03-10 23:48:08:644,0,-3.35029,-7.63105,92.7028
2023-03-10 23:48:08:654,0,-3.29642,-7.64123,92.6744
2023-03-10 23:48:08:664,0,-3.24185,-7.64951,92.6475
2023-03-10 23:48:08:674,0,-3.19467,-7.65581,92.6218
2023-03-10 23:48:08:684,0,-3.14575,-7.66111,92.5989
2023-03-10 23:48:08:694,0,-3.10052,-7.67079,92.5825
2023-03-10 23:48:08:704,0,-3.05586,-7.67899,92.5725
2023-03-10 23:48:08:714,0,-3.01262,-7.6893,92.5654
2023-03-10 23:48:08:724,0,-2.97104,-7.69422,92.5588
2023-03-10 23:48:08:734,0,-2.93444,-7.70109,92.5543
2023-03-10 23:48:08:744,0,-2.90297,-7.70652,92.5479
2023-03-10 23:48:08:754,0,-2.87948,-7.70811,92.5439
2023-03-10 23:48:08:764,0,-2.86268,-7.71108,92.538
2023-03-10 23:48:08:774,0,-2.8466,-7.71886,92.5273
2023-03-10 23:48:08:784,0,-2.83224,-7.72578,92.5184
2023-03-10 23:48:08:794,0,-2.81943,-7.73417,92.5072
2023-03-10 23:48:08:804,0,-2.80945,-7.74534,92.4975
2023-03-10 23:48:08:814,0,-2.80113,-7.75728,92.4851
2023-03-10 23:48:08:824,0,-2.789,-7.77068,92.4715
2023-03-10 23:48:08:834,0,-2.77715,-7.78245,92.4616
2023-03-10 23:48:08:844,0,-2.76673,-7.79478,92.4525
2023-03-10 23:48:08:854,0,-2.75796,-7.80525,92.4436
2023-03-10 23:48:08:864,0,-2.74594,-7.81813,92.4361
2023-03-10 23:48:08:874,0,-2.73578,-7.83102,92.4306
2023-03-10 23:48:08:884,0,-2.72344,-7.83928,92.4205
2023-03-10 23:48:08:894,0,-2.70713,-7.85023,92.4109
2023-03-10 23:48:08:904,0,-2.69117,-7.8627,92.4008
2023-03-10 23:48:08:914,0,-2.6754,-7.87815,92.3913
2023-03-10 23:48:08:924,0,-2.6543,-7.89293,92.3802
2023-03-10 23:48:08:934,0,-2.62938,-7.90792,92.368
2023-03-10 23:48:08:944,0,-2.61052,-7.92256,92.357
2023-03-10 23:48:08:954,0,-2.59404,-7.94175,92.3462
2023-03-10 23:48:08:964,0,-2.58085,-7.96151,92.3429
2023-03-10 23:48:08:974,0,-2.56795,-7.97966,92.337
2023-03-10 23:48:08:984,0,-2.55547,-7.99869,92.3347
2023-03-10 23:48:08:994,0,-2.53234,-8.01741,92.3303
2023-03-10 23:48:09:4,0,-2.4973,-8.03444,92.324
2023-03-10 23:48:09:14,0,-2.45578,-8.0484,92.319
2023-03-10 23:48:09:24,0,-2.41424,-8.06234,92.3135
2023-03-10 23:48:09:34,0,-2.37421,-8.07817,92.308
2023-03-10 23:48:09:44,0,-2.3419,-8.09187,92.3015
2023-03-10 23:48:09:54,0,-2.31604,-8.10318,92.3005
2023-03-10 23:48:09:64,0,-2.29902,-8.11695,92.2947
2023-03-10 23:48:09:74,0,-2.28362,-8.12824,92.2918
2023-03-10 23:48:09:84,0,-2.27064,-8.1358,92.2918
2023-03-10 23:48:09:94,0,-2.26128,-8.13961,92.29
2023-03-10 23:48:09:104,0,-2.25541,-8.14293,92.2907
2023-03-10 23:48:09:114,0,-2.24778,-8.14923,92.2931
2023-03-10 23:48:09:124,0,-2.24038,-8.15863,92.294
2023-03-10 23:48:09:134,0,-2.22678,-8.16213,92.2919
2023-03-10 23:48:09:144,0,-2.21212,-8.1704,92.2873
2023-03-10 23:48:09:154,0,-2.19627,-8.17389,92.2807
2023-03-10 23:48:09:164,0,-2.1824,-8.17882,92.2748
2023-03-10 23:48:09:174,0,-2.17461,-8.18207,92.2664
2023-03-10 23:48:09:184,0,-2.17034,-8.18279,92.2575
2023-03-10 23:48:09:194,0,-2.17414,-8.18619,92.2534
2023-03-10 23:48:09:204,0,-2.18227,-8.19221,92.2503
2023-03-10 23:48:09:214,0,-2.18988,-8.19509,92.2505
2023-03-10 23:48:09:224,0,-2.19996,-8.20165,92.2547
2023-03-10 23:48:09:234,0,-2.2111,-8.20385,92.2588
2023-03-10 23:48:09:244,0,-2.21629,-8.20637,92.2599
2023-03-10 23:48:09:254,0,-2.22304,-8.20538,92.2639
2023-03-10 23:48:09:264,0,-2.22786,-8.20308,92.2644
2023-03-10 23:48:09:274,0,-2.23296,-8.20376,92.2646
2023-03-10 23:48:09:284,0,-2.23358,-8.20483,92.2608
2023-03-10 23:48:09:294,0,-2.23721,-8.20425,92.2588
2023-03-10 23:48:09:304,0,-2.23701,-8.20677,92.2534
2023-03-10 23:48:09:314,0,-2.23706,-8.21023,92.2481
2023-03-10 23:48:09:324,0,-2.23365,-8.21677,92.2409
2023-03-10 23:48:09:334,0,-2.22587,-8.22399,92.2291
2023-03-10 23:48:09:344,0,-2.21457,-8.2269,92.2133
2023-03-10 23:48:09:354,0,-2.20746,-8.22961,92.1979
2023-03-10 23:48:09:364,0,-2.20352,-8.23435,92.18
2023-03-10 23:48:09:374,0,-2.19932,-8.23825,92.1597
2023-03-10 23:48:09:384,0,-2.19001,-8.2356,92.144
2023-03-10 23:48:09:394,0,-2.18644,-8.23147,92.1322
2023-03-10 23:48:09:404,0,-2.18656,-8.2261,92.1259
2023-03-10 23:48:09:414,0,-2.18669,-8.21809,92.1201
2023-03-10 23:48:09:424,0,-2.18002,-8.21008,92.117
2023-03-10 23:48:09:434,0,-2.17409,-8.20437,92.1191
2023-03-10 23:48:09:444,0,-2.16717,-8.20071,92.1208
2023-03-10 23:48:09:454,0,-2.15994,-8.20069,92.1212
